Sucursal,Fechas,Year_Month,FCC_y_m,Count_Clientes_Contrato,Count_Contratos,Cumsum_Count_Clientes_Contrato,Cumsum_Count_Contratos,FR_y_m,Count_Clientes_Retirados,Count_Retirados,Cumsum_Count_Clientes_Retirados,Cumsum_Count_Retirados,FS_y_m,Count_Clientes_Siniestros,Count_Siniestros,Cumsum_Count_Clientes_Siniestros,Cumsum_Count_Siniestros,Cantidad_Contratos_Final,Cantidad_Clientes_Final,Pop_Clientes,Proporción Población x Contrato
META,2021-03-01,2021-03,2021-03,296.0,76.0,18188.0,2956.0,2021-03,1.0,1.0,81.0,58.0,2021-03,2.0,2.0,99.0,98.0,2800.0,18008.0,0.15548645046645934,3.8947368421052633
META,2021-04-01,2021-04,2021-04,164.0,34.0,18352.0,2990.0,2021-04,1.0,1.0,82.0,59.0,2021-04,4.0,4.0,103.0,102.0,2829.0,18167.0,0.1557219133593879,4.823529411764706
META,2021-05-01,2021-05,2021-05,287.0,40.0,18639.0,3030.0,,0.0,0.0,,,2021-05,11.0,11.0,114.0,113.0,,,,7.175
META,2021-06-01,2021-06,2021-06,1168.0,247.0,19807.0,3277.0,,0.0,0.0,,,2021-06,7.0,7.0,121.0,120.0,,,,4.728744939271255
META,2021-07-01,2021-07,2021-07,316.0,68.0,20123.0,3345.0,2021-07,1.0,1.0,83.0,60.0,2021-07,3.0,3.0,124.0,123.0,3162.0,19916.0,0.1587668206467162,4.647058823529412
META,2021-08-01,2021-08,2021-08,237.0,39.0,20360.0,3384.0,2021-08,1.0,1.0,84.0,61.0,2021-08,2.0,2.0,126.0,125.0,3198.0,20150.0,0.15870967741935485,6.076923076923077
META,2021-09-01,2021-09,2021-09,573.0,108.0,20933.0,3492.0,2021-09,8.0,5.0,92.0,66.0,2021-09,2.0,2.0,128.0,127.0,3299.0,20713.0,0.15927195481098827,5.305555555555555
META,2021-10-01,2021-10,2021-10,289.0,47.0,21222.0,3539.0,2021-10,5.0,3.0,97.0,69.0,2021-10,1.0,1.0,129.0,128.0,3342.0,20996.0,0.1591731758430177,6.148936170212766
META,2021-11-01,2021-11,2021-11,189.0,40.0,21411.0,3579.0,2021-11,3.0,2.0,100.0,71.0,2021-11,2.0,2.0,131.0,130.0,3378.0,21180.0,0.1594900849858357,4.725
META,2021-12-01,2021-12,2021-12,84.0,13.0,21495.0,3592.0,,0.0,0.0,,,2021-12,5.0,5.0,136.0,135.0,,,,6.461538461538462
META,2022-01-01,2022-01,2022-01,726.0,143.0,22221.0,3735.0,,0.0,0.0,,,2022-01,3.0,3.0,139.0,138.0,,,,5.076923076923077
META,2022-02-01,2022-02,2022-02,33.0,5.0,22254.0,3740.0,2022-02,10.0,7.0,110.0,78.0,2022-02,4.0,4.0,143.0,142.0,3520.0,22001.0,0.15999272760329075,6.6
META,2022-03-01,2022-03,2022-03,24.0,3.0,22278.0,3743.0,2022-03,5.0,5.0,115.0,83.0,2022-03,4.0,4.0,147.0,146.0,3514.0,22016.0,0.15961119186046513,8.0
MAGDALENA,2015-01-01,2015-01,2015-01,42.0,5.0,42.0,5.0,,0.0,0.0,,,,0.0,0.0,,,,,,8.4
MAGDALENA,2015-02-01,2015-02,2015-02,233.0,28.0,275.0,33.0,,0.0,0.0,,,,0.0,0.0,,,,,,8.321428571428571
MAGDALENA,2015-03-01,2015-03,2015-03,70.0,8.0,345.0,41.0,,0.0,0.0,,,,0.0,0.0,,,,,,8.75
MAGDALENA,2015-04-01,2015-04,2015-04,177.0,21.0,522.0,62.0,2015-04,1.0,1.0,1.0,1.0,,0.0,0.0,,,,,,8.428571428571429
MAGDALENA,2015-05-01,2015-05,2015-05,287.0,34.0,809.0,96.0,,0.0,0.0,,,,0.0,0.0,,,,,,8.441176470588236
MAGDALENA,2015-06-01,2015-06,2015-06,557.0,66.0,1366.0,162.0,,0.0,0.0,,,,0.0,0.0,,,,,,8.43939393939394
MAGDALENA,2015-07-01,2015-07,2015-07,843.0,128.0,2209.0,290.0,2015-07,15.0,9.0,16.0,10.0,,0.0,0.0,,,,,,6.5859375
MAGDALENA,2015-08-01,2015-08,2015-08,309.0,36.0,2518.0,326.0,2015-08,2.0,2.0,18.0,12.0,,0.0,0.0,,,,,,8.583333333333334
MAGDALENA,2015-09-01,2015-09,2015-09,588.0,73.0,3106.0,399.0,2015-09,2.0,2.0,20.0,14.0,2015-09,2.0,2.0,2.0,2.0,383.0,3084.0,0.124189364461738,8.054794520547945
MAGDALENA,2015-10-01,2015-10,2015-10,156.0,18.0,3262.0,417.0,2015-10,1.0,1.0,21.0,15.0,,0.0,0.0,,,,,,8.666666666666666
MAGDALENA,2015-11-01,2015-11,2015-11,232.0,28.0,3494.0,445.0,2015-11,1.0,1.0,22.0,16.0,2015-11,1.0,1.0,3.0,3.0,426.0,3469.0,0.12280196021908331,8.285714285714286
MAGDALENA,2015-12-01,2015-12,2015-12,102.0,11.0,3596.0,456.0,2015-12,1.0,1.0,23.0,17.0,2015-12,1.0,1.0,4.0,4.0,435.0,3569.0,0.12188288035864388,9.272727272727273
MAGDALENA,2016-01-01,2016-01,2016-01,237.0,30.0,3833.0,486.0,2016-01,1.0,1.0,24.0,18.0,2016-01,1.0,1.0,5.0,5.0,463.0,3804.0,0.12171398527865405,7.9
MAGDALENA,2016-02-01,2016-02,2016-02,362.0,45.0,4195.0,531.0,2016-02,6.0,3.0,30.0,21.0,2016-02,1.0,1.0,6.0,6.0,504.0,4159.0,0.12118297667708584,8.044444444444444
MAGDALENA,2016-03-01,2016-03,2016-03,558.0,68.0,4753.0,599.0,2016-03,1.0,1.0,31.0,22.0,2016-03,1.0,1.0,7.0,7.0,570.0,4715.0,0.12089077412513255,8.205882352941176
MAGDALENA,2016-04-01,2016-04,2016-04,586.0,68.0,5339.0,667.0,2016-04,2.0,2.0,33.0,24.0,,0.0,0.0,,,,,,8.617647058823529
MAGDALENA,2016-05-01,2016-05,2016-05,277.0,30.0,5616.0,697.0,2016-05,2.0,2.0,35.0,26.0,2016-05,1.0,1.0,8.0,8.0,663.0,5573.0,0.11896644536156468,9.233333333333333
MAGDALENA,2016-06-01,2016-06,2016-06,444.0,47.0,6060.0,744.0,2016-06,2.0,2.0,37.0,28.0,2016-06,2.0,2.0,10.0,10.0,706.0,6013.0,0.11741227340761683,9.446808510638299
MAGDALENA,2016-07-01,2016-07,2016-07,415.0,49.0,6475.0,793.0,2016-07,1.0,1.0,38.0,29.0,2016-07,1.0,1.0,11.0,11.0,753.0,6426.0,0.11718020541549953,8.46938775510204
MAGDALENA,2016-08-01,2016-08,2016-08,688.0,78.0,7163.0,871.0,,0.0,0.0,,,,0.0,0.0,,,,,,8.820512820512821
MAGDALENA,2016-09-01,2016-09,2016-09,225.0,26.0,7388.0,897.0,2016-09,6.0,5.0,44.0,34.0,,0.0,0.0,,,,,,8.653846153846153
MAGDALENA,2016-10-01,2016-10,2016-10,366.0,44.0,7754.0,941.0,,0.0,0.0,,,,0.0,0.0,,,,,,8.318181818181818
MAGDALENA,2016-11-01,2016-11,2016-11,660.0,86.0,8414.0,1027.0,2016-11,9.0,8.0,53.0,42.0,2016-11,2.0,2.0,13.0,13.0,972.0,8348.0,0.11643507426928605,7.674418604651163
MAGDALENA,2016-12-01,2016-12,2016-12,257.0,49.0,8671.0,1076.0,2016-12,2.0,2.0,55.0,44.0,2016-12,1.0,1.0,14.0,14.0,1018.0,8602.0,0.11834457102999303,5.244897959183674
MAGDALENA,2017-01-01,2017-01,2017-01,350.0,40.0,9021.0,1116.0,2017-01,1.0,1.0,56.0,45.0,2017-01,2.0,2.0,16.0,16.0,1055.0,8949.0,0.11789026706894624,8.75
MAGDALENA,2017-02-01,2017-02,2017-02,297.0,39.0,9318.0,1155.0,,0.0,0.0,,,2017-02,1.0,1.0,17.0,17.0,,,,7.615384615384615
MAGDALENA,2017-03-01,2017-03,2017-03,412.0,44.0,9730.0,1199.0,,0.0,0.0,,,2017-03,5.0,5.0,22.0,22.0,,,,9.363636363636363
MAGDALENA,2017-04-01,2017-04,2017-04,393.0,46.0,10123.0,1245.0,,0.0,0.0,,,2017-04,2.0,2.0,24.0,24.0,,,,8.543478260869565
MAGDALENA,2017-05-01,2017-05,2017-05,492.0,57.0,10615.0,1302.0,2017-05,1.0,1.0,57.0,46.0,2017-05,1.0,1.0,25.0,25.0,1231.0,10533.0,0.11687078705022311,8.631578947368421
MAGDALENA,2017-06-01,2017-06,2017-06,450.0,50.0,11065.0,1352.0,,0.0,0.0,,,2017-06,1.0,1.0,26.0,26.0,,,,9.0
MAGDALENA,2017-07-01,2017-07,2017-07,388.0,53.0,11453.0,1405.0,2017-07,5.0,2.0,62.0,48.0,2017-07,2.0,2.0,28.0,28.0,1329.0,11363.0,0.11695854967878201,7.320754716981132
MAGDALENA,2017-08-01,2017-08,2017-08,595.0,67.0,12048.0,1472.0,,0.0,0.0,,,,0.0,0.0,,,,,,8.880597014925373
MAGDALENA,2017-09-01,2017-09,2017-09,337.0,36.0,12385.0,1508.0,,0.0,0.0,,,2017-09,4.0,4.0,32.0,32.0,,,,9.36111111111111
MAGDALENA,2017-10-01,2017-10,2017-10,388.0,45.0,12773.0,1553.0,2017-10,3.0,2.0,65.0,50.0,2017-10,2.0,2.0,34.0,34.0,1469.0,12674.0,0.11590658040082058,8.622222222222222
MAGDALENA,2017-11-01,2017-11,2017-11,418.0,44.0,13191.0,1597.0,,0.0,0.0,,,2017-11,2.0,2.0,36.0,36.0,,,,9.5
MAGDALENA,2017-12-01,2017-12,2017-12,785.0,94.0,13976.0,1691.0,2017-12,2.0,2.0,67.0,52.0,2017-12,3.0,3.0,39.0,39.0,1600.0,13870.0,0.11535688536409516,8.351063829787234
MAGDALENA,2018-01-01,2018-01,2018-01,102.0,10.0,14078.0,1701.0,2018-01,3.0,2.0,70.0,54.0,2018-01,1.0,1.0,40.0,40.0,1607.0,13968.0,0.11504868270332187,10.2
MAGDALENA,2018-02-01,2018-02,2018-02,812.0,88.0,14890.0,1789.0,2018-02,1.0,1.0,71.0,55.0,,0.0,0.0,,,,,,9.227272727272727
MAGDALENA,2018-03-01,2018-03,2018-03,850.0,98.0,15740.0,1887.0,2018-03,1.0,1.0,72.0,56.0,2018-03,2.0,2.0,42.0,42.0,1789.0,15626.0,0.1144886727249456,8.673469387755102
MAGDALENA,2018-04-01,2018-04,2018-04,742.0,84.0,16482.0,1971.0,2018-04,5.0,3.0,77.0,59.0,2018-04,3.0,3.0,45.0,45.0,1867.0,16360.0,0.11411980440097799,8.833333333333334
MAGDALENA,2018-05-01,2018-05,2018-05,677.0,76.0,17159.0,2047.0,2018-05,6.0,2.0,83.0,61.0,,0.0,0.0,,,,,,8.907894736842104
MAGDALENA,2018-06-01,2018-06,2018-06,914.0,119.0,18073.0,2166.0,,0.0,0.0,,,2018-06,5.0,5.0,50.0,50.0,,,,7.680672268907563
MAGDALENA,2018-07-01,2018-07,2018-07,593.0,72.0,18666.0,2238.0,,0.0,0.0,,,2018-07,1.0,1.0,51.0,51.0,,,,8.23611111111111
MAGDALENA,2018-08-01,2018-08,2018-08,585.0,64.0,19251.0,2302.0,2018-08,18.0,5.0,101.0,66.0,2018-08,2.0,2.0,53.0,53.0,2183.0,19097.0,0.11431114834790805,9.140625
MAGDALENA,2018-09-01,2018-09,2018-09,976.0,108.0,20227.0,2410.0,,0.0,0.0,,,2018-09,2.0,2.0,55.0,55.0,,,,9.037037037037036
MAGDALENA,2018-10-01,2018-10,2018-10,1013.0,116.0,21240.0,2526.0,2018-10,2.0,2.0,103.0,68.0,2018-10,4.0,4.0,59.0,59.0,2399.0,21078.0,0.11381535250023721,8.732758620689655
MAGDALENA,2018-11-01,2018-11,2018-11,438.0,49.0,21678.0,2575.0,2018-11,7.0,5.0,110.0,73.0,2018-11,4.0,4.0,63.0,63.0,2439.0,21505.0,0.1134154847709835,8.938775510204081
MAGDALENA,2018-12-01,2018-12,2018-12,75.0,9.0,21753.0,2584.0,2018-12,27.0,23.0,137.0,96.0,2018-12,2.0,2.0,65.0,65.0,2423.0,21551.0,0.11243097768085007,8.333333333333334
MAGDALENA,2019-01-01,2019-01,2019-01,201.0,22.0,21954.0,2606.0,,0.0,0.0,,,2019-01,6.0,6.0,71.0,71.0,,,,9.136363636363637
MAGDALENA,2019-02-01,2019-02,2019-02,513.0,64.0,22467.0,2670.0,2019-02,2.0,2.0,139.0,98.0,2019-02,1.0,1.0,72.0,72.0,2500.0,22256.0,0.11232925952552121,8.015625
MAGDALENA,2019-03-01,2019-03,2019-03,1243.0,146.0,23710.0,2816.0,,0.0,0.0,,,2019-03,2.0,2.0,74.0,74.0,,,,8.513698630136986
MAGDALENA,2019-04-01,2019-04,2019-04,1038.0,154.0,24748.0,2970.0,2019-04,7.0,7.0,146.0,105.0,2019-04,3.0,3.0,77.0,77.0,2788.0,24525.0,0.11367991845056065,6.740259740259741
MAGDALENA,2019-05-01,2019-05,2019-05,906.0,124.0,25654.0,3094.0,2019-05,4.0,4.0,150.0,109.0,2019-05,4.0,4.0,81.0,81.0,2904.0,25423.0,0.11422727451520277,7.306451612903226
MAGDALENA,2019-06-01,2019-06,2019-06,912.0,111.0,26566.0,3205.0,,0.0,0.0,,,2019-06,6.0,6.0,87.0,87.0,,,,8.216216216216216
MAGDALENA,2019-07-01,2019-07,2019-07,783.0,104.0,27349.0,3309.0,2019-07,6.0,5.0,156.0,114.0,2019-07,2.0,2.0,89.0,89.0,3106.0,27104.0,0.11459563164108619,7.528846153846154
MAGDALENA,2019-08-01,2019-08,2019-08,668.0,93.0,28017.0,3402.0,2019-08,5.0,2.0,161.0,116.0,2019-08,6.0,6.0,95.0,95.0,3191.0,27761.0,0.11494542703793091,7.182795698924731
MAGDALENA,2019-09-01,2019-09,2019-09,684.0,97.0,28701.0,3499.0,,0.0,0.0,,,2019-09,4.0,4.0,99.0,99.0,,,,7.051546391752577
MAGDALENA,2019-10-01,2019-10,2019-10,909.0,123.0,29610.0,3622.0,2019-10,2.0,1.0,163.0,117.0,2019-10,2.0,2.0,101.0,101.0,3404.0,29346.0,0.1159953656375656,7.390243902439025
MAGDALENA,2019-11-01,2019-11,2019-11,419.0,57.0,30029.0,3679.0,2019-11,2.0,2.0,165.0,119.0,2019-11,2.0,2.0,103.0,103.0,3457.0,29761.0,0.11615873122542926,7.350877192982456
MAGDALENA,2019-12-01,2019-12,2019-12,390.0,55.0,30419.0,3734.0,,0.0,0.0,,,2019-12,2.0,2.0,105.0,105.0,,,,7.090909090909091
MAGDALENA,2020-01-01,2020-01,2020-01,253.0,39.0,30672.0,3773.0,2020-01,4.0,2.0,169.0,121.0,2020-01,5.0,5.0,110.0,110.0,3542.0,30393.0,0.11653999276149113,6.487179487179487
MAGDALENA,2020-02-01,2020-02,2020-02,540.0,68.0,31212.0,3841.0,2020-02,2.0,1.0,171.0,122.0,2020-02,3.0,3.0,113.0,113.0,3606.0,30928.0,0.11659337816864977,7.9411764705882355
MAGDALENA,2020-03-01,2020-03,2020-03,659.0,88.0,31871.0,3929.0,2020-03,4.0,2.0,175.0,124.0,2020-03,10.0,10.0,123.0,123.0,3682.0,31573.0,0.11661862984195356,7.488636363636363
MAGDALENA,2020-04-01,2020-04,2020-04,351.0,41.0,32222.0,3970.0,,0.0,0.0,,,2020-04,6.0,6.0,129.0,129.0,,,,8.560975609756097
MAGDALENA,2020-05-01,2020-05,2020-05,256.0,32.0,32478.0,4002.0,,0.0,0.0,,,2020-05,6.0,6.0,135.0,135.0,,,,8.0
MAGDALENA,2020-06-01,2020-06,2020-06,365.0,50.0,32843.0,4052.0,2020-06,3.0,1.0,178.0,125.0,2020-06,8.0,8.0,143.0,143.0,3784.0,32522.0,0.11635200787159461,7.3
MAGDALENA,2020-07-01,2020-07,2020-07,519.0,64.0,33362.0,4116.0,2020-07,3.0,2.0,181.0,127.0,2020-07,11.0,11.0,154.0,154.0,3835.0,33027.0,0.11611711629878584,8.109375
MAGDALENA,2020-08-01,2020-08,2020-08,450.0,62.0,33812.0,4178.0,,0.0,0.0,,,2020-08,13.0,13.0,167.0,167.0,,,,7.258064516129032
MAGDALENA,2020-09-01,2020-09,2020-09,477.0,66.0,34289.0,4244.0,2020-09,1.0,1.0,182.0,128.0,2020-09,6.0,6.0,173.0,173.0,3943.0,33934.0,0.11619614545883185,7.2272727272727275
MAGDALENA,2020-10-01,2020-10,2020-10,458.0,65.0,34747.0,4309.0,2020-10,1.0,1.0,183.0,129.0,2020-10,1.0,1.0,174.0,174.0,4006.0,34390.0,0.11648735097412038,7.046153846153846
MAGDALENA,2020-11-01,2020-11,2020-11,362.0,50.0,35109.0,4359.0,,0.0,0.0,,,2020-11,4.0,4.0,178.0,178.0,,,,7.24
MAGDALENA,2020-12-01,2020-12,2020-12,448.0,58.0,35557.0,4417.0,2020-12,2.0,1.0,185.0,130.0,2020-12,2.0,2.0,180.0,180.0,4107.0,35192.0,0.11670265969538532,7.724137931034483
MAGDALENA,2021-01-01,2021-01,2021-01,138.0,19.0,35695.0,4436.0,2021-01,3.0,1.0,188.0,131.0,2021-01,2.0,2.0,182.0,182.0,4123.0,35325.0,0.11671620665251238,7.2631578947368425
MAGDALENA,2021-02-01,2021-02,2021-02,371.0,41.0,36066.0,4477.0,2021-02,2.0,2.0,190.0,133.0,2021-02,6.0,6.0,188.0,188.0,4156.0,35688.0,0.11645370993050885,9.048780487804878
MAGDALENA,2021-03-01,2021-03,2021-03,482.0,68.0,36548.0,4545.0,,0.0,0.0,,,2021-03,10.0,9.0,198.0,197.0,,,,7.088235294117647
MAGDALENA,2021-04-01,2021-04,2021-04,265.0,34.0,36813.0,4579.0,2021-04,1.0,1.0,191.0,134.0,2021-04,20.0,18.0,218.0,215.0,4230.0,36404.0,0.11619602241511921,7.794117647058823
MAGDALENA,2021-05-01,2021-05,2021-05,316.0,38.0,37129.0,4617.0,2021-05,3.0,3.0,194.0,137.0,2021-05,6.0,6.0,224.0,221.0,4259.0,36711.0,0.11601427365094931,8.31578947368421
MAGDALENA,2021-06-01,2021-06,2021-06,328.0,35.0,37457.0,4652.0,2021-06,2.0,1.0,196.0,138.0,2021-06,10.0,10.0,234.0,231.0,4283.0,37027.0,0.11567234720609285,9.371428571428572
MAGDALENA,2021-07-01,2021-07,2021-07,442.0,52.0,37899.0,4704.0,2021-07,4.0,2.0,200.0,140.0,2021-07,5.0,5.0,239.0,236.0,4328.0,37460.0,0.11553657234383342,8.5
MAGDALENA,2021-08-01,2021-08,2021-08,336.0,40.0,38235.0,4744.0,2021-08,2.0,2.0,202.0,142.0,2021-08,5.0,5.0,244.0,241.0,4361.0,37789.0,0.11540395353145096,8.4
MAGDALENA,2021-09-01,2021-09,2021-09,354.0,44.0,38589.0,4788.0,,0.0,0.0,,,2021-09,7.0,7.0,251.0,248.0,,,,8.045454545454545
MAGDALENA,2021-10-01,2021-10,2021-10,122.0,20.0,38711.0,4808.0,2021-10,2.0,2.0,204.0,144.0,2021-10,10.0,10.0,261.0,258.0,4406.0,38246.0,0.11520158970872771,6.1
MAGDALENA,2021-11-01,2021-11,2021-11,90.0,11.0,38801.0,4819.0,2021-11,3.0,2.0,207.0,146.0,2021-11,2.0,2.0,263.0,260.0,4413.0,38331.0,0.1151287469672067,8.181818181818182
MAGDALENA,2021-12-01,2021-12,2021-12,101.0,14.0,38902.0,4833.0,2021-12,3.0,2.0,210.0,148.0,2021-12,1.0,1.0,264.0,261.0,4424.0,38428.0,0.115124388466743,7.214285714285714
MAGDALENA,2022-01-01,2022-01,2022-01,28.0,3.0,38930.0,4836.0,2022-01,1.0,1.0,211.0,149.0,2022-01,5.0,5.0,269.0,266.0,4421.0,38450.0,0.11498049414824447,9.333333333333334
MAGDALENA,2022-02-01,2022-02,2022-02,220.0,30.0,39150.0,4866.0,2022-02,1.0,1.0,212.0,150.0,2022-02,6.0,6.0,275.0,272.0,4444.0,38663.0,0.11494193414892792,7.333333333333333
MAGDALENA,2022-03-01,2022-03,2022-03,168.0,25.0,39318.0,4891.0,2022-03,4.0,4.0,216.0,154.0,2022-03,2.0,2.0,277.0,274.0,4463.0,38825.0,0.11495170637475853,6.72
CESAR,2015-01-01,2015-01,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,,,
CESAR,2015-02-01,2015-02,2015-02,4.0,1.0,4.0,1.0,,0.0,0.0,,,,0.0,0.0,,,,,,4.0
CESAR,2015-03-01,2015-03,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,,,
CESAR,2015-04-01,2015-04,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,,,
CESAR,2015-05-01,2015-05,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,,,
CESAR,2015-06-01,2015-06,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,,,
CESAR,2015-07-01,2015-07,2015-07,10.0,2.0,14.0,3.0,,0.0,0.0,,,,0.0,0.0,,,,,,5.0
CESAR,2015-08-01,2015-08,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,,,
CESAR,2015-09-01,2015-09,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,,,
CESAR,2015-10-01,2015-10,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,,,
CESAR,2015-11-01,2015-11,2015-11,9.0,2.0,23.0,5.0,,0.0,0.0,,,,0.0,0.0,,,,,,4.5
CESAR,2015-12-01,2015-12,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,,,
CESAR,2016-01-01,2016-01,2016-01,10.0,1.0,33.0,6.0,,0.0,0.0,,,,0.0,0.0,,,,,,10.0
CESAR,2016-02-01,2016-02,,0.0,0.0,,,2016-02,1.0,1.0,1.0,1.0,,0.0,0.0,,,,,,
CESAR,2016-03-01,2016-03,2016-03,184.0,23.0,217.0,29.0,,0.0,0.0,,,,0.0,0.0,,,,,,8.0
CESAR,2016-04-01,2016-04,2016-04,362.0,45.0,579.0,74.0,,0.0,0.0,,,,0.0,0.0,,,,,,8.044444444444444
CESAR,2016-05-01,2016-05,2016-05,408.0,51.0,987.0,125.0,2016-05,1.0,1.0,2.0,2.0,,0.0,0.0,,,,,,8.0
CESAR,2016-06-01,2016-06,2016-06,325.0,39.0,1312.0,164.0,,0.0,0.0,,,,0.0,0.0,,,,,,8.333333333333334
CESAR,2016-07-01,2016-07,2016-07,445.0,57.0,1757.0,221.0,,0.0,0.0,,,,0.0,0.0,,,,,,7.807017543859649
CESAR,2016-08-01,2016-08,2016-08,608.0,76.0,2365.0,297.0,,0.0,0.0,,,,0.0,0.0,,,,,,8.0
CESAR,2016-09-01,2016-09,2016-09,686.0,77.0,3051.0,374.0,2016-09,2.0,2.0,4.0,4.0,,0.0,0.0,,,,,,8.909090909090908
CESAR,2016-10-01,2016-10,2016-10,135.0,17.0,3186.0,391.0,2016-10,2.0,1.0,6.0,5.0,2016-10,1.0,1.0,1.0,1.0,385.0,3179.0,0.12110726643598616,7.9411764705882355
CESAR,2016-11-01,2016-11,2016-11,448.0,53.0,3634.0,444.0,,0.0,0.0,,,2016-11,1.0,1.0,2.0,2.0,,,,8.452830188679245
CESAR,2016-12-01,2016-12,2016-12,238.0,27.0,3872.0,471.0,2016-12,1.0,1.0,7.0,6.0,2016-12,1.0,1.0,3.0,3.0,462.0,3862.0,0.1196271361988607,8.814814814814815
CESAR,2017-01-01,2017-01,2017-01,329.0,36.0,4201.0,507.0,2017-01,2.0,1.0,9.0,7.0,2017-01,1.0,1.0,4.0,4.0,496.0,4188.0,0.11843361986628462,9.13888888888889
CESAR,2017-02-01,2017-02,2017-02,309.0,36.0,4510.0,543.0,2017-02,1.0,1.0,10.0,8.0,,0.0,0.0,,,,,,8.583333333333334
CESAR,2017-03-01,2017-03,2017-03,481.0,61.0,4991.0,604.0,,0.0,0.0,,,2017-03,1.0,1.0,5.0,5.0,,,,7.885245901639344
CESAR,2017-04-01,2017-04,2017-04,372.0,44.0,5363.0,648.0,2017-04,1.0,1.0,11.0,9.0,,0.0,0.0,,,,,,8.454545454545455
CESAR,2017-05-01,2017-05,2017-05,444.0,53.0,5807.0,701.0,2017-05,2.0,1.0,13.0,10.0,2017-05,1.0,1.0,6.0,6.0,685.0,5788.0,0.11834830684174154,8.377358490566039
CESAR,2017-06-01,2017-06,2017-06,476.0,56.0,6283.0,757.0,2017-06,2.0,1.0,15.0,11.0,2017-06,1.0,1.0,7.0,7.0,739.0,6261.0,0.11803226321673854,8.5
CESAR,2017-07-01,2017-07,2017-07,532.0,66.0,6815.0,823.0,,0.0,0.0,,,2017-07,3.0,3.0,10.0,10.0,,,,8.06060606060606
CESAR,2017-08-01,2017-08,2017-08,665.0,77.0,7480.0,900.0,2017-08,2.0,2.0,17.0,13.0,2017-08,2.0,2.0,12.0,12.0,875.0,7451.0,0.11743390148973293,8.636363636363637
CESAR,2017-09-01,2017-09,2017-09,640.0,72.0,8120.0,972.0,2017-09,2.0,2.0,19.0,15.0,2017-09,3.0,3.0,15.0,15.0,942.0,8086.0,0.11649765025970814,8.88888888888889
CESAR,2017-10-01,2017-10,2017-10,364.0,44.0,8484.0,1016.0,2017-10,3.0,3.0,22.0,18.0,2017-10,3.0,3.0,18.0,18.0,980.0,8444.0,0.11605873993368072,8.272727272727273
CESAR,2017-11-01,2017-11,2017-11,804.0,88.0,9288.0,1104.0,2017-11,4.0,1.0,26.0,19.0,,0.0,0.0,,,,,,9.136363636363637
CESAR,2017-12-01,2017-12,2017-12,673.0,74.0,9961.0,1178.0,2017-12,2.0,2.0,28.0,21.0,,0.0,0.0,,,,,,9.094594594594595
CESAR,2018-01-01,2018-01,2018-01,542.0,57.0,10503.0,1235.0,,0.0,0.0,,,2018-01,1.0,1.0,19.0,19.0,,,,9.508771929824562
CESAR,2018-02-01,2018-02,2018-02,820.0,94.0,11323.0,1329.0,2018-02,1.0,1.0,29.0,22.0,2018-02,1.0,1.0,20.0,20.0,1287.0,11274.0,0.11415646620542842,8.72340425531915
CESAR,2018-03-01,2018-03,2018-03,751.0,87.0,12074.0,1416.0,2018-03,2.0,1.0,31.0,23.0,2018-03,2.0,2.0,22.0,22.0,1371.0,12021.0,0.11405041177938607,8.632183908045977
CESAR,2018-04-01,2018-04,2018-04,823.0,89.0,12897.0,1505.0,2018-04,2.0,1.0,33.0,24.0,,0.0,0.0,,,,,,9.247191011235955
CESAR,2018-05-01,2018-05,2018-05,859.0,91.0,13756.0,1596.0,2018-05,2.0,1.0,35.0,25.0,2018-05,2.0,2.0,24.0,24.0,1547.0,13697.0,0.11294444038840622,9.43956043956044
CESAR,2018-06-01,2018-06,2018-06,664.0,72.0,14420.0,1668.0,2018-06,1.0,1.0,36.0,26.0,2018-06,3.0,3.0,27.0,27.0,1615.0,14357.0,0.11248868147941771,9.222222222222221
CESAR,2018-07-01,2018-07,2018-07,661.0,69.0,15081.0,1737.0,2018-07,5.0,3.0,41.0,29.0,2018-07,1.0,1.0,28.0,28.0,1680.0,15012.0,0.11191047162270183,9.579710144927537
CESAR,2018-08-01,2018-08,2018-08,929.0,104.0,16010.0,1841.0,,0.0,0.0,,,2018-08,3.0,3.0,31.0,31.0,,,,8.932692307692308
CESAR,2018-09-01,2018-09,2018-09,746.0,81.0,16756.0,1922.0,2018-09,3.0,3.0,44.0,32.0,2018-09,2.0,2.0,33.0,33.0,1857.0,16679.0,0.11133761016847533,9.209876543209877
CESAR,2018-10-01,2018-10,2018-10,802.0,87.0,17558.0,2009.0,2018-10,2.0,1.0,46.0,33.0,2018-10,3.0,3.0,36.0,36.0,1940.0,17476.0,0.11100938429846646,9.218390804597702
