,Sucursal,Rango_Edad,Fechas,Year_Month,FCC_y_m,Count_CCont,FR_y_m,Count_Ret,FS_y_m,Count_Sin,CumSum_CCont,CumSum_Ret,CumSum_Sin,Pop_Actual,Pop_SinRetiros,Proporcion_Siniestros,Year,Month
8911,ANTIOQUIA,15-44,2015-02-01,2015-02,2015-02,289.0,,0.0,,0.0,451.0,0.0,0.0,451.0,451.0,0.0,2015,2
8912,ANTIOQUIA,15-44,2015-03-01,2015-03,2015-03,459.0,,0.0,,0.0,910.0,0.0,0.0,910.0,910.0,0.0,2015,3
8913,ANTIOQUIA,15-44,2015-04-01,2015-04,2015-04,456.0,,0.0,,0.0,1366.0,0.0,0.0,1366.0,1366.0,0.0,2015,4
8914,ANTIOQUIA,15-44,2015-05-01,2015-05,2015-05,836.0,,0.0,,0.0,2202.0,0.0,0.0,2202.0,2202.0,0.0,2015,5
8915,ANTIOQUIA,15-44,2015-06-01,2015-06,2015-06,221.0,,0.0,,0.0,2423.0,0.0,0.0,2423.0,2423.0,0.0,2015,6
8916,ANTIOQUIA,15-44,2015-07-01,2015-07,2015-07,407.0,2015-07,4.0,,0.0,2830.0,4.0,0.0,2826.0,2826.0,0.0,2015,7
8917,ANTIOQUIA,15-44,2015-08-01,2015-08,2015-08,357.0,,0.0,,0.0,3187.0,4.0,0.0,3187.0,3187.0,0.0,2015,8
8918,ANTIOQUIA,15-44,2015-09-01,2015-09,2015-09,360.0,,0.0,,0.0,3547.0,4.0,0.0,3547.0,3547.0,0.0,2015,9
8919,ANTIOQUIA,15-44,2015-10-01,2015-10,2015-10,363.0,,0.0,,0.0,3910.0,4.0,0.0,3910.0,3910.0,0.0,2015,10
8920,ANTIOQUIA,15-44,2015-11-01,2015-11,2015-11,224.0,,0.0,,0.0,4134.0,4.0,0.0,4134.0,4134.0,0.0,2015,11
8921,ANTIOQUIA,15-44,2015-12-01,2015-12,2015-12,574.0,,0.0,,0.0,4708.0,4.0,0.0,4708.0,4708.0,0.0,2015,12
8922,ANTIOQUIA,15-44,2016-01-01,2016-01,2016-01,550.0,2016-01,1.0,,0.0,5258.0,5.0,0.0,5257.0,5257.0,0.0,2016,1
8923,ANTIOQUIA,15-44,2016-02-01,2016-02,2016-02,335.0,2016-02,1.0,2016-02,1.0,5593.0,6.0,1.0,5591.0,5592.0,0.000178826895565093,2016,2
8924,ANTIOQUIA,15-44,2016-03-01,2016-03,2016-03,228.0,,0.0,,0.0,5821.0,6.0,1.0,5821.0,5821.0,0.0,2016,3
8925,ANTIOQUIA,15-44,2016-04-01,2016-04,2016-04,456.0,,0.0,,0.0,6277.0,6.0,1.0,6277.0,6277.0,0.0,2016,4
8926,ANTIOQUIA,15-44,2016-05-01,2016-05,2016-05,349.0,,0.0,,0.0,6626.0,6.0,1.0,6626.0,6626.0,0.0,2016,5
8927,ANTIOQUIA,15-44,2016-06-01,2016-06,2016-06,423.0,,0.0,,0.0,7049.0,6.0,1.0,7049.0,7049.0,0.0,2016,6
8928,ANTIOQUIA,15-44,2016-07-01,2016-07,2016-07,272.0,2016-07,1.0,2016-07,1.0,7321.0,7.0,2.0,7319.0,7320.0,0.0001366120218579235,2016,7
8929,ANTIOQUIA,15-44,2016-08-01,2016-08,2016-08,500.0,2016-08,2.0,,0.0,7821.0,9.0,2.0,7819.0,7819.0,0.0,2016,8
8930,ANTIOQUIA,15-44,2016-09-01,2016-09,2016-09,293.0,2016-09,2.0,,0.0,8114.0,11.0,2.0,8112.0,8112.0,0.0,2016,9
8931,ANTIOQUIA,15-44,2016-10-01,2016-10,2016-10,202.0,2016-10,2.0,2016-10,1.0,8316.0,13.0,3.0,8313.0,8314.0,0.00012027904738994468,2016,10
8932,ANTIOQUIA,15-44,2016-11-01,2016-11,2016-11,152.0,,0.0,,0.0,8468.0,13.0,3.0,8468.0,8468.0,0.0,2016,11
8933,ANTIOQUIA,15-44,2016-12-01,2016-12,2016-12,237.0,,0.0,,0.0,8705.0,13.0,3.0,8705.0,8705.0,0.0,2016,12
8934,ANTIOQUIA,15-44,2017-01-01,2017-01,2017-01,183.0,,0.0,,0.0,8888.0,13.0,3.0,8888.0,8888.0,0.0,2017,1
8935,ANTIOQUIA,15-44,2017-02-01,2017-02,2017-02,240.0,,0.0,,0.0,9128.0,13.0,3.0,9128.0,9128.0,0.0,2017,2
8936,ANTIOQUIA,15-44,2017-03-01,2017-03,2017-03,289.0,2017-03,3.0,,0.0,9417.0,16.0,3.0,9414.0,9414.0,0.0,2017,3
8937,ANTIOQUIA,15-44,2017-04-01,2017-04,2017-04,158.0,2017-04,2.0,,0.0,9575.0,18.0,3.0,9573.0,9573.0,0.0,2017,4
8938,ANTIOQUIA,15-44,2017-05-01,2017-05,2017-05,221.0,2017-05,1.0,,0.0,9796.0,19.0,3.0,9795.0,9795.0,0.0,2017,5
8939,ANTIOQUIA,15-44,2017-06-01,2017-06,2017-06,389.0,2017-06,1.0,,0.0,10185.0,20.0,3.0,10184.0,10184.0,0.0,2017,6
8940,ANTIOQUIA,15-44,2017-07-01,2017-07,2017-07,428.0,,0.0,,0.0,10613.0,20.0,3.0,10613.0,10613.0,0.0,2017,7
8941,ANTIOQUIA,15-44,2017-08-01,2017-08,2017-08,365.0,2017-08,2.0,,0.0,10978.0,22.0,3.0,10976.0,10976.0,0.0,2017,8
8942,ANTIOQUIA,15-44,2017-09-01,2017-09,2017-09,442.0,2017-09,1.0,2017-09,1.0,11420.0,23.0,4.0,11418.0,11419.0,8.757334267448988e-05,2017,9
8943,ANTIOQUIA,15-44,2017-10-01,2017-10,2017-10,310.0,2017-10,1.0,,0.0,11730.0,24.0,4.0,11729.0,11729.0,0.0,2017,10
8944,ANTIOQUIA,15-44,2017-11-01,2017-11,2017-11,361.0,2017-11,2.0,,0.0,12091.0,26.0,4.0,12089.0,12089.0,0.0,2017,11
8945,ANTIOQUIA,15-44,2017-12-01,2017-12,2017-12,265.0,,0.0,2017-12,1.0,12356.0,26.0,5.0,12355.0,12356.0,8.09323405632891e-05,2017,12
8946,ANTIOQUIA,15-44,2018-01-01,2018-01,2018-01,148.0,2018-01,1.0,,0.0,12504.0,27.0,5.0,12503.0,12503.0,0.0,2018,1
8947,ANTIOQUIA,15-44,2018-02-01,2018-02,2018-02,251.0,2018-02,1.0,,0.0,12755.0,28.0,5.0,12754.0,12754.0,0.0,2018,2
8948,ANTIOQUIA,15-44,2018-03-01,2018-03,2018-03,468.0,2018-03,4.0,2018-03,1.0,13223.0,32.0,6.0,13218.0,13219.0,7.564868749527195e-05,2018,3
8949,ANTIOQUIA,15-44,2018-04-01,2018-04,2018-04,693.0,2018-04,3.0,2018-04,1.0,13916.0,35.0,7.0,13912.0,13913.0,7.18752246100769e-05,2018,4
8950,ANTIOQUIA,15-44,2018-05-01,2018-05,2018-05,1401.0,2018-05,3.0,2018-05,1.0,15317.0,38.0,8.0,15313.0,15314.0,6.52997257411519e-05,2018,5
8951,ANTIOQUIA,15-44,2018-06-01,2018-06,2018-06,1114.0,2018-06,2.0,,0.0,16431.0,40.0,8.0,16429.0,16429.0,0.0,2018,6
8952,ANTIOQUIA,15-44,2018-07-01,2018-07,2018-07,875.0,2018-07,5.0,,0.0,17306.0,45.0,8.0,17301.0,17301.0,0.0,2018,7
8953,ANTIOQUIA,15-44,2018-08-01,2018-08,2018-08,2044.0,2018-08,323.0,2018-08,1.0,19350.0,368.0,9.0,19026.0,19027.0,5.255689283649551e-05,2018,8
8954,ANTIOQUIA,15-44,2018-09-01,2018-09,2018-09,1175.0,2018-09,6.0,2018-09,1.0,20525.0,374.0,10.0,20518.0,20519.0,4.8735318485306304e-05,2018,9
8955,ANTIOQUIA,15-44,2018-10-01,2018-10,2018-10,820.0,2018-10,6.0,2018-10,1.0,21345.0,380.0,11.0,21338.0,21339.0,4.686255213458925e-05,2018,10
8956,ANTIOQUIA,15-44,2018-11-01,2018-11,2018-11,548.0,2018-11,1.0,2018-11,2.0,21893.0,381.0,13.0,21890.0,21892.0,9.13575735428467e-05,2018,11
8957,ANTIOQUIA,15-44,2018-12-01,2018-12,2018-12,811.0,2018-12,1.0,2018-12,1.0,22704.0,382.0,14.0,22702.0,22703.0,4.404704224111351e-05,2018,12
8958,ANTIOQUIA,15-44,2019-01-01,2019-01,2019-01,210.0,2019-01,8.0,,0.0,22914.0,390.0,14.0,22906.0,22906.0,0.0,2019,1
8959,ANTIOQUIA,15-44,2019-02-01,2019-02,2019-02,379.0,2019-02,5.0,2019-02,2.0,23293.0,395.0,16.0,23286.0,23288.0,8.588114050154586e-05,2019,2
8960,ANTIOQUIA,15-44,2019-03-01,2019-03,2019-03,642.0,,0.0,2019-03,1.0,23935.0,395.0,17.0,23934.0,23935.0,4.177982034677251e-05,2019,3
8961,ANTIOQUIA,15-44,2019-04-01,2019-04,2019-04,157.0,2019-04,1.0,2019-04,1.0,24092.0,396.0,18.0,24090.0,24091.0,4.15092773234818e-05,2019,4
8962,ANTIOQUIA,15-44,2019-05-01,2019-05,2019-05,202.0,,0.0,2019-05,2.0,24294.0,396.0,20.0,24292.0,24294.0,8.232485387338437e-05,2019,5
8963,ANTIOQUIA,15-44,2019-06-01,2019-06,2019-06,97.0,2019-06,1.0,2019-06,2.0,24391.0,397.0,22.0,24388.0,24390.0,8.200082000820008e-05,2019,6
8964,ANTIOQUIA,15-44,2019-07-01,2019-07,2019-07,149.0,2019-07,10.0,2019-07,4.0,24540.0,407.0,26.0,24526.0,24530.0,0.00016306563391765185,2019,7
8965,ANTIOQUIA,15-44,2019-08-01,2019-08,2019-08,353.0,,0.0,2019-08,1.0,24893.0,407.0,27.0,24892.0,24893.0,4.0171935885590324e-05,2019,8
8966,ANTIOQUIA,15-44,2019-09-01,2019-09,2019-09,151.0,2019-09,3.0,,0.0,25044.0,410.0,27.0,25041.0,25041.0,0.0,2019,9
8967,ANTIOQUIA,15-44,2019-10-01,2019-10,2019-10,222.0,2019-10,8.0,2019-10,1.0,25266.0,418.0,28.0,25257.0,25258.0,3.959141658088527e-05,2019,10
8968,ANTIOQUIA,15-44,2019-11-01,2019-11,2019-11,128.0,2019-11,2.0,2019-11,1.0,25394.0,420.0,29.0,25391.0,25392.0,3.9382482671707626e-05,2019,11
8969,ANTIOQUIA,15-44,2019-12-01,2019-12,2019-12,88.0,2019-12,9.0,2019-12,2.0,25482.0,429.0,31.0,25471.0,25473.0,7.851450555490127e-05,2019,12
8970,ANTIOQUIA,15-44,2020-01-01,2020-01,2020-01,117.0,2020-01,2.0,2020-01,1.0,25599.0,431.0,32.0,25596.0,25597.0,3.9067078173223425e-05,2020,1
8971,ANTIOQUIA,15-44,2020-02-01,2020-02,2020-02,186.0,2020-02,3.0,2020-02,1.0,25785.0,434.0,33.0,25781.0,25782.0,3.878675044604763e-05,2020,2
8972,ANTIOQUIA,15-44,2020-03-01,2020-03,2020-03,147.0,2020-03,4.0,,0.0,25932.0,438.0,33.0,25928.0,25928.0,0.0,2020,3
8973,ANTIOQUIA,15-44,2020-04-01,2020-04,2020-04,117.0,,0.0,2020-04,2.0,26049.0,438.0,35.0,26047.0,26049.0,7.677837920841492e-05,2020,4
8974,ANTIOQUIA,15-44,2020-05-01,2020-05,2020-05,196.0,,0.0,2020-05,1.0,26245.0,438.0,36.0,26244.0,26245.0,3.810249571346923e-05,2020,5
8975,ANTIOQUIA,15-44,2020-06-01,2020-06,2020-06,168.0,2020-06,2.0,2020-06,1.0,26413.0,440.0,37.0,26410.0,26411.0,3.786301162394457e-05,2020,6
8976,ANTIOQUIA,15-44,2020-07-01,2020-07,2020-07,147.0,2020-07,4.0,,0.0,26560.0,444.0,37.0,26556.0,26556.0,0.0,2020,7
8977,ANTIOQUIA,15-44,2020-08-01,2020-08,2020-08,195.0,2020-08,2.0,2020-08,2.0,26755.0,446.0,39.0,26751.0,26753.0,7.475797106866519e-05,2020,8
8978,ANTIOQUIA,15-44,2020-09-01,2020-09,2020-09,162.0,,0.0,,0.0,26917.0,446.0,39.0,26917.0,26917.0,0.0,2020,9
8979,ANTIOQUIA,15-44,2020-10-01,2020-10,2020-10,507.0,2020-10,10.0,,0.0,27424.0,456.0,39.0,27414.0,27414.0,0.0,2020,10
8980,ANTIOQUIA,15-44,2020-11-01,2020-11,2020-11,184.0,2020-11,1.0,2020-11,1.0,27608.0,457.0,40.0,27606.0,27607.0,3.62226971420292e-05,2020,11
8981,ANTIOQUIA,15-44,2020-12-01,2020-12,2020-12,118.0,,0.0,2020-12,2.0,27726.0,457.0,42.0,27724.0,27726.0,7.213445863088797e-05,2020,12
8982,ANTIOQUIA,15-44,2021-01-01,2021-01,2021-01,102.0,,0.0,2021-01,3.0,27828.0,457.0,45.0,27825.0,27828.0,0.00010780508840017249,2021,1
8983,ANTIOQUIA,15-44,2021-02-01,2021-02,2021-02,647.0,,0.0,2021-02,2.0,28475.0,457.0,47.0,28473.0,28475.0,7.023705004389816e-05,2021,2
8984,ANTIOQUIA,15-44,2021-03-01,2021-03,2021-03,102.0,2021-03,1.0,2021-03,1.0,28577.0,458.0,48.0,28575.0,28576.0,3.499440089585666e-05,2021,3
8985,ANTIOQUIA,15-44,2021-04-01,2021-04,2021-04,59.0,2021-04,1.0,2021-04,2.0,28636.0,459.0,50.0,28633.0,28635.0,6.984459577440196e-05,2021,4
8986,ANTIOQUIA,15-44,2021-05-01,2021-05,2021-05,98.0,2021-05,1.0,2021-05,2.0,28734.0,460.0,52.0,28731.0,28733.0,6.960637594403648e-05,2021,5
8987,ANTIOQUIA,15-44,2021-06-01,2021-06,2021-06,42.0,2021-06,5.0,2021-06,1.0,28776.0,465.0,53.0,28770.0,28771.0,3.475722081262382e-05,2021,6
8988,ANTIOQUIA,15-44,2021-07-01,2021-07,2021-07,395.0,2021-07,1.0,,0.0,29171.0,466.0,53.0,29170.0,29170.0,0.0,2021,7
8989,ANTIOQUIA,15-44,2021-08-01,2021-08,2021-08,64.0,2021-08,1.0,2021-08,2.0,29235.0,467.0,55.0,29232.0,29234.0,6.84134911404529e-05,2021,8
8990,ANTIOQUIA,15-44,2021-09-01,2021-09,2021-09,808.0,2021-09,2.0,,0.0,30043.0,469.0,55.0,30041.0,30041.0,0.0,2021,9
8991,ANTIOQUIA,15-44,2021-10-01,2021-10,2021-10,100.0,2021-10,3.0,2021-10,3.0,30143.0,472.0,58.0,30137.0,30140.0,9.953550099535501e-05,2021,10
8992,ANTIOQUIA,15-44,2021-11-01,2021-11,2021-11,139.0,2021-11,4.0,2021-11,2.0,30282.0,476.0,60.0,30276.0,30278.0,6.605456106744171e-05,2021,11
8993,ANTIOQUIA,15-44,2021-12-01,2021-12,2021-12,83.0,2021-12,1.0,,0.0,30365.0,477.0,60.0,30364.0,30364.0,0.0,2021,12
8994,ANTIOQUIA,15-44,2022-01-01,2022-01,2022-01,432.0,2022-01,3.0,,0.0,30797.0,480.0,60.0,30794.0,30794.0,0.0,2022,1
8995,ANTIOQUIA,15-44,2022-02-01,2022-02,2022-02,96.0,2022-02,3.0,,0.0,30893.0,483.0,60.0,30890.0,30890.0,0.0,2022,2
8996,ANTIOQUIA,15-44,2022-03-01,2022-03,2022-03,28.0,2022-03,4.0,,0.0,30921.0,487.0,60.0,30917.0,30917.0,0.0,2022,3
8997,ANTIOQUIA,15-44,2022-04-01,2022-04,,0.0,,0.0,,0.0,30921.0,487.0,60.0,30921.0,30921.0,0.0,2022,4
8998,ANTIOQUIA,15-44,2022-05-01,2022-05,,0.0,,0.0,,0.0,30921.0,487.0,60.0,30921.0,30921.0,0.0,2022,5
8999,ANTIOQUIA,15-44,2022-06-01,2022-06,,0.0,,0.0,,0.0,30921.0,487.0,60.0,30921.0,30921.0,0.0,2022,6
9000,ANTIOQUIA,65-84,2015-01-01,2015-01,2015-01,45.0,,0.0,,0.0,45.0,0.0,0.0,45.0,45.0,0.0,2015,1
9001,ANTIOQUIA,65-84,2015-02-01,2015-02,2015-02,46.0,,0.0,,0.0,91.0,0.0,0.0,91.0,91.0,0.0,2015,2
9002,ANTIOQUIA,65-84,2015-03-01,2015-03,2015-03,64.0,,0.0,,0.0,155.0,0.0,0.0,155.0,155.0,0.0,2015,3
9003,ANTIOQUIA,65-84,2015-04-01,2015-04,2015-04,49.0,,0.0,,0.0,204.0,0.0,0.0,204.0,204.0,0.0,2015,4
9004,ANTIOQUIA,65-84,2015-05-01,2015-05,2015-05,97.0,,0.0,2015-05,1.0,301.0,0.0,1.0,300.0,301.0,0.0033222591362126247,2015,5
9005,ANTIOQUIA,65-84,2015-06-01,2015-06,2015-06,35.0,2015-06,1.0,,0.0,336.0,1.0,1.0,335.0,335.0,0.0,2015,6
9006,ANTIOQUIA,65-84,2015-07-01,2015-07,2015-07,70.0,2015-07,2.0,,0.0,406.0,3.0,1.0,404.0,404.0,0.0,2015,7
9007,ANTIOQUIA,65-84,2015-08-01,2015-08,2015-08,68.0,2015-08,5.0,,0.0,474.0,8.0,1.0,469.0,469.0,0.0,2015,8
9008,ANTIOQUIA,65-84,2015-09-01,2015-09,2015-09,61.0,2015-09,2.0,2015-09,1.0,535.0,10.0,2.0,532.0,533.0,0.001876172607879925,2015,9
9009,ANTIOQUIA,65-84,2015-10-01,2015-10,2015-10,65.0,2015-10,1.0,2015-10,1.0,600.0,11.0,3.0,598.0,599.0,0.001669449081803005,2015,10
9010,ANTIOQUIA,65-84,2015-11-01,2015-11,2015-11,29.0,,0.0,,0.0,629.0,11.0,3.0,629.0,629.0,0.0,2015,11
9011,ANTIOQUIA,65-84,2015-12-01,2015-12,2015-12,74.0,2015-12,1.0,,0.0,703.0,12.0,3.0,702.0,702.0,0.0,2015,12
9012,ANTIOQUIA,65-84,2016-01-01,2016-01,2016-01,75.0,,0.0,,0.0,778.0,12.0,3.0,778.0,778.0,0.0,2016,1
9013,ANTIOQUIA,65-84,2016-02-01,2016-02,2016-02,47.0,2016-02,5.0,,0.0,825.0,17.0,3.0,820.0,820.0,0.0,2016,2
9014,ANTIOQUIA,65-84,2016-03-01,2016-03,2016-03,46.0,2016-03,1.0,,0.0,871.0,18.0,3.0,870.0,870.0,0.0,2016,3
9015,ANTIOQUIA,65-84,2016-04-01,2016-04,2016-04,45.0,2016-04,1.0,,0.0,916.0,19.0,3.0,915.0,915.0,0.0,2016,4
9016,ANTIOQUIA,65-84,2016-05-01,2016-05,2016-05,34.0,2016-05,1.0,2016-05,1.0,950.0,20.0,4.0,948.0,949.0,0.001053740779768177,2016,5
9017,ANTIOQUIA,65-84,2016-06-01,2016-06,2016-06,80.0,2016-06,2.0,2016-06,1.0,1030.0,22.0,5.0,1027.0,1028.0,0.0009727626459143969,2016,6
9018,ANTIOQUIA,65-84,2016-07-01,2016-07,2016-07,33.0,,0.0,,0.0,1063.0,22.0,5.0,1063.0,1063.0,0.0,2016,7
9019,ANTIOQUIA,65-84,2016-08-01,2016-08,2016-08,49.0,2016-08,1.0,2016-08,1.0,1112.0,23.0,6.0,1110.0,1111.0,0.0009000900090009,2016,8
9020,ANTIOQUIA,65-84,2016-09-01,2016-09,2016-09,39.0,,0.0,,0.0,1151.0,23.0,6.0,1151.0,1151.0,0.0,2016,9
9021,ANTIOQUIA,65-84,2016-10-01,2016-10,2016-10,27.0,2016-10,1.0,2016-10,1.0,1178.0,24.0,7.0,1176.0,1177.0,0.0008496176720475786,2016,10
9022,ANTIOQUIA,65-84,2016-11-01,2016-11,2016-11,21.0,2016-11,7.0,,0.0,1199.0,31.0,7.0,1192.0,1192.0,0.0,2016,11
9023,ANTIOQUIA,65-84,2016-12-01,2016-12,2016-12,43.0,2016-12,1.0,,0.0,1242.0,32.0,7.0,1241.0,1241.0,0.0,2016,12
9024,ANTIOQUIA,65-84,2017-01-01,2017-01,2017-01,28.0,,0.0,,0.0,1270.0,32.0,7.0,1270.0,1270.0,0.0,2017,1
9025,ANTIOQUIA,65-84,2017-02-01,2017-02,2017-02,38.0,,0.0,2017-02,1.0,1308.0,32.0,8.0,1307.0,1308.0,0.0007645259938837921,2017,2
9026,ANTIOQUIA,65-84,2017-03-01,2017-03,2017-03,40.0,2017-03,1.0,,0.0,1348.0,33.0,8.0,1347.0,1347.0,0.0,2017,3
9027,ANTIOQUIA,65-84,2017-04-01,2017-04,2017-04,17.0,,0.0,,0.0,1365.0,33.0,8.0,1365.0,1365.0,0.0,2017,4
9028,ANTIOQUIA,65-84,2017-05-01,2017-05,2017-05,35.0,2017-05,2.0,,0.0,1400.0,35.0,8.0,1398.0,1398.0,0.0,2017,5
9029,ANTIOQUIA,65-84,2017-06-01,2017-06,2017-06,32.0,,0.0,2017-06,2.0,1432.0,35.0,10.0,1430.0,1432.0,0.0013966480446927375,2017,6
9030,ANTIOQUIA,65-84,2017-07-01,2017-07,2017-07,69.0,,0.0,2017-07,1.0,1501.0,35.0,11.0,1500.0,1501.0,0.0006662225183211193,2017,7
9031,ANTIOQUIA,65-84,2017-08-01,2017-08,2017-08,53.0,2017-08,1.0,2017-08,1.0,1554.0,36.0,12.0,1552.0,1553.0,0.000643915003219575,2017,8
9032,ANTIOQUIA,65-84,2017-09-01,2017-09,2017-09,55.0,,0.0,,0.0,1609.0,36.0,12.0,1609.0,1609.0,0.0,2017,9
9033,ANTIOQUIA,65-84,2017-10-01,2017-10,2017-10,50.0,2017-10,1.0,2017-10,2.0,1659.0,37.0,14.0,1656.0,1658.0,0.0012062726176115801,2017,10
9034,ANTIOQUIA,65-84,2017-11-01,2017-11,2017-11,45.0,,0.0,,0.0,1704.0,37.0,14.0,1704.0,1704.0,0.0,2017,11
9035,ANTIOQUIA,65-84,2017-12-01,2017-12,2017-12,31.0,2017-12,1.0,,0.0,1735.0,38.0,14.0,1734.0,1734.0,0.0,2017,12
9036,ANTIOQUIA,65-84,2018-01-01,2018-01,2018-01,22.0,,0.0,2018-01,1.0,1757.0,38.0,15.0,1756.0,1757.0,0.0005691519635742744,2018,1
9037,ANTIOQUIA,65-84,2018-02-01,2018-02,2018-02,24.0,,0.0,,0.0,1781.0,38.0,15.0,1781.0,1781.0,0.0,2018,2
9038,ANTIOQUIA,65-84,2018-03-01,2018-03,2018-03,53.0,,0.0,2018-03,2.0,1834.0,38.0,17.0,1832.0,1834.0,0.0010905125408942203,2018,3
9039,ANTIOQUIA,65-84,2018-04-01,2018-04,2018-04,89.0,2018-04,5.0,2018-04,2.0,1923.0,43.0,19.0,1916.0,1918.0,0.0010427528675703858,2018,4
9040,ANTIOQUIA,65-84,2018-05-01,2018-05,2018-05,110.0,,0.0,2018-05,1.0,2033.0,43.0,20.0,2032.0,2033.0,0.0004918839153959665,2018,5
9041,ANTIOQUIA,65-84,2018-06-01,2018-06,2018-06,101.0,,0.0,2018-06,1.0,2134.0,43.0,21.0,2133.0,2134.0,0.00046860356138706655,2018,6
9042,ANTIOQUIA,65-84,2018-07-01,2018-07,2018-07,98.0,,0.0,,0.0,2232.0,43.0,21.0,2232.0,2232.0,0.0,2018,7
9043,ANTIOQUIA,65-84,2018-08-01,2018-08,2018-08,142.0,2018-08,11.0,2018-08,2.0,2374.0,54.0,23.0,2361.0,2363.0,0.0008463817181548879,2018,8
9044,ANTIOQUIA,65-84,2018-09-01,2018-09,2018-09,139.0,2018-09,6.0,2018-09,3.0,2513.0,60.0,26.0,2504.0,2507.0,0.0011966493817311527,2018,9
9045,ANTIOQUIA,65-84,2018-10-01,2018-10,2018-10,132.0,2018-10,2.0,2018-10,2.0,2645.0,62.0,28.0,2641.0,2643.0,0.0007567158531971245,2018,10
9046,ANTIOQUIA,65-84,2018-11-01,2018-11,2018-11,74.0,2018-11,3.0,2018-11,4.0,2719.0,65.0,32.0,2712.0,2716.0,0.0014727540500736377,2018,11
9047,ANTIOQUIA,65-84,2018-12-01,2018-12,2018-12,146.0,,0.0,2018-12,2.0,2865.0,65.0,34.0,2863.0,2865.0,0.0006980802792321117,2018,12
9048,ANTIOQUIA,65-84,2019-01-01,2019-01,2019-01,36.0,,0.0,2019-01,1.0,2901.0,65.0,35.0,2900.0,2901.0,0.0003447087211306446,2019,1
9049,ANTIOQUIA,65-84,2019-02-01,2019-02,2019-02,81.0,2019-02,1.0,2019-02,5.0,2982.0,66.0,40.0,2976.0,2981.0,0.0016772895001677288,2019,2
9050,ANTIOQUIA,65-84,2019-03-01,2019-03,2019-03,41.0,2019-03,1.0,2019-03,3.0,3023.0,67.0,43.0,3019.0,3022.0,0.0009927200529450694,2019,3
9051,ANTIOQUIA,65-84,2019-04-01,2019-04,2019-04,25.0,2019-04,1.0,2019-04,1.0,3048.0,68.0,44.0,3046.0,3047.0,0.0003281916639317361,2019,4
9052,ANTIOQUIA,65-84,2019-05-01,2019-05,2019-05,33.0,,0.0,2019-05,3.0,3081.0,68.0,47.0,3078.0,3081.0,0.0009737098344693282,2019,5
9053,ANTIOQUIA,65-84,2019-06-01,2019-06,2019-06,24.0,2019-06,1.0,,0.0,3105.0,69.0,47.0,3104.0,3104.0,0.0,2019,6
9054,ANTIOQUIA,65-84,2019-07-01,2019-07,2019-07,30.0,,0.0,2019-07,2.0,3135.0,69.0,49.0,3133.0,3135.0,0.0006379585326953748,2019,7
9055,ANTIOQUIA,65-84,2019-08-01,2019-08,2019-08,65.0,,0.0,2019-08,6.0,3200.0,69.0,55.0,3194.0,3200.0,0.001875,2019,8
9056,ANTIOQUIA,65-84,2019-09-01,2019-09,2019-09,39.0,,0.0,2019-09,1.0,3239.0,69.0,56.0,3238.0,3239.0,0.00030873726458783575,2019,9
9057,ANTIOQUIA,65-84,2019-10-01,2019-10,2019-10,48.0,,0.0,2019-10,3.0,3287.0,69.0,59.0,3284.0,3287.0,0.0009126863401277761,2019,10
9058,ANTIOQUIA,65-84,2019-11-01,2019-11,2019-11,28.0,,0.0,2019-11,2.0,3315.0,69.0,61.0,3313.0,3315.0,0.0006033182503770739,2019,11
9059,ANTIOQUIA,65-84,2019-12-01,2019-12,2019-12,22.0,2019-12,1.0,2019-12,4.0,3337.0,70.0,65.0,3332.0,3336.0,0.001199040767386091,2019,12
9060,ANTIOQUIA,65-84,2020-01-01,2020-01,2020-01,30.0,,0.0,2020-01,1.0,3367.0,70.0,66.0,3366.0,3367.0,0.000297000297000297,2020,1
9061,ANTIOQUIA,65-84,2020-02-01,2020-02,2020-02,55.0,2020-02,1.0,2020-02,1.0,3422.0,71.0,67.0,3420.0,3421.0,0.00029231218941829873,2020,2
9062,ANTIOQUIA,65-84,2020-03-01,2020-03,2020-03,34.0,2020-03,1.0,2020-03,3.0,3456.0,72.0,70.0,3452.0,3455.0,0.0008683068017366136,2020,3
9063,ANTIOQUIA,65-84,2020-04-01,2020-04,2020-04,24.0,,0.0,2020-04,2.0,3480.0,72.0,72.0,3478.0,3480.0,0.0005747126436781609,2020,4
9064,ANTIOQUIA,65-84,2020-05-01,2020-05,2020-05,42.0,,0.0,,0.0,3522.0,72.0,72.0,3522.0,3522.0,0.0,2020,5
9065,ANTIOQUIA,65-84,2020-06-01,2020-06,2020-06,49.0,,0.0,2020-06,3.0,3571.0,72.0,75.0,3568.0,3571.0,0.0008401008120974517,2020,6
9066,ANTIOQUIA,65-84,2020-07-01,2020-07,2020-07,30.0,2020-07,1.0,2020-07,2.0,3601.0,73.0,77.0,3598.0,3600.0,0.0005555555555555556,2020,7
9067,ANTIOQUIA,65-84,2020-08-01,2020-08,2020-08,57.0,,0.0,2020-08,3.0,3658.0,73.0,80.0,3655.0,3658.0,0.0008201202843083652,2020,8
9068,ANTIOQUIA,65-84,2020-09-01,2020-09,2020-09,27.0,,0.0,2020-09,3.0,3685.0,73.0,83.0,3682.0,3685.0,0.0008141112618724559,2020,9
9069,ANTIOQUIA,65-84,2020-10-01,2020-10,2020-10,59.0,2020-10,1.0,2020-10,7.0,3744.0,74.0,90.0,3736.0,3743.0,0.0018701576275714667,2020,10
